SMILES,Prediction,Affinity,Distance
O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,0.899911159,-8.8,1.010807726
COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN1,0.891632362,-8.7,1.010824237
CN1CCC(CCOc2ccc3c(Nc4ccc(Br)cc4F)ncnc3c2)CC1,0.891632368,-8.7,1.010824243
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2bc1OCC1CCNCC1,0.891632371,-8.7,1.010824245
FOOc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1OCC1CCNCC1,0.891632386,-8.7,1.010824258
CC=CC=CNc1nccc(-c2cnc(C)n2C(C)C)n1,0.873958865,-8.5,1.010843011
COC1=Cc2ncnc(-c3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)c2C1,0.854737581,-8.3,1.010857842
COC1=Cc2c(Nc3ccccc3F)ncnc2C1OCCNc1ccncc1C,0.854737607,-8.3,1.010857864
CC=CC1=C2C=CN(c3cc4ccc3NC=C4)N=C(N)C2N1,0.844512696,-8.2,1.010862834
Cc1cccc(N(C)C2=C3C=CC(F)C(O)=CC3C=NC=N2)c1,0.844512717,-8.2,1.010862851
C=CN=C1NC(=CC(=O)NC(C)C=NCC=CC=CO)C(c2cccnc2)=NP1,0.873990711,-8.5,1.010870545
FCCCC(=CC=COC(F)F)Nc1nccc(-c2ccncc2)n1,0.854756422,-8.3,1.010873773
C=Nc1ccccc1Cc1ccnc(NC(CC)=C(C=CN)OC)n1,0.854756461,-8.3,1.010873806
COc1ccccc1C(=O)NC1=CC=CCN2CC3(C=CNC12)CC=NCC3N,0.854774474,-8.3,1.010889037
NC1=NC=NC1C(=O)ONC=CC=C(O)c1ccccc1CCl,0.88306028,-8.6,1.010901547
COCCN1C(=O)OC2=B-Cc3cc(ncn3)NCC=C(Cl)C(F)=CC21,0.883116864,-8.6,1.010950976
CC(=NCC=CC#CN=C(O)CO)C(=N)NC(C)C#N,0.883131547,-8.6,1.010963802
C=C(OC)C1(OCC)C=C=C(C(N)=O)CNC=CC=CC1Br,0.854868815,-8.3,1.01096881
Clc1cccc(COCCOC=CC=CC2=NN(c3ccccc3)CC2)c1,0.874114533,-8.5,1.010977603
C-c1ccc2cc(C(=O)ONCCc3ccccc3)ncc2c1O,0.900111485,-8.8,1.010986078
CN1CN(c2ccccc2)N=C(c2ccc3c(c2)OCCO3)Cc2cbc1cc2,0.900112524,-8.8,1.010987003
COc1cc2ncnc(SNc3ccc(F)cc3)c2cc1Cl,0.900113544,-8.8,1.010987911
O=C(NCc1ccccc1)Sc1cc2ccc(O)c(O)c2cn1,0.900113551,-8.8,1.010987917
CC1C(Cc2ccc3c(c2)OCCO3)=NN1c1ccccc1,0.900113562,-8.8,1.010987927
Oc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,0.900114075,-8.8,1.010988384
COCCOc1c-c(OCCO)c2c(Nc3cccc(OC)c3)ncnc2c1,0.900114086,-8.8,1.010988394
B-c1cccc(Nc2ncnc3c2NCc2c(OC)cc(OC)cc2O3)c1,0.900114138,-8.8,1.01098844
Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,0.900114198,-8.8,1.010988493
C=CC(=O)NC1=C2C=NC=CCN=CC3=NC(CN=CC=CC=C1)CN3CC(CF)=C2,0.844670398,-8.2,1.010994588
C=CC=CCB=C(C)Nc1ncnc2c1C=C1C=CC=CC(CO)=C=S12,0.844670408,-8.2,1.010994596
CCOC(O)CCCn1c(=O)oc2cc3ncnc(NC(C)c4ccccc4)c3cc21,0.900148798,-8.8,1.011019299
C=C=S1C=CN=C(C=CNC2=CC=CC(Br)P-2)C=C1OC,0.844711962,-8.2,1.011029314
CC=C=CCC(=O)NC1=CC=Cc2ncccc2N=CC=CN=CNC1,0.864795593,-8.4,1.011062726
O=C(NC1=CCC2=NNC(NC=C1)C(Nc1cccc(Cl)c1)=NC=N2)OCBr,0.864795612,-8.4,1.011062742
NCOC1=COCCCC=Cc2c1ncnc2-c1ccc(Cl)cc1F,0.864795637,-8.4,1.011062763
CC(NC=NC=NCS1=CC=C1C1=C(Cl)C(S(=O)CC=O)C=C1)c1ccccc1,0.854983321,-8.3,1.011065637
COC1=Cc2c3ncnc2C1COCCC(Cl)CC=CCC(=O)NCC=CCN3,0.844801743,-8.2,1.011104327
COC(=CCC(Cl)C1C=CC(=CC=CF)NS1)COCCCN1CCOCC1,0.834164183,-8.1,1.011118438
COCCC(=O)NC1NCC(C=C(Cl)CF)=C2C=CC(OCCN3CCCCC3)=CN21,0.844837453,-8.2,1.011134164
CC=C(Br)CC#CNc1ncnc2cc(OCC3CCNCC3)c(OC)cc12,0.855073284,-8.3,1.011141713
CC=C(Cl)C=C(F)N(C)Nc1ncnc2cc(OCC3CCCNCC3OC)ccc12,0.855073313,-8.3,1.011141738
O=C(NC1=C=NCC=N1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,0.874322459,-8.5,1.011157386
C=C(OC)C(O)=Cc1cncnc1NNc1ccc(F)c(Cl)c1,0.874322474,-8.5,1.011157399
C=CC=C(OC(F)(F)F)C(=C)NC(=O)Nc1ccccn1,0.87432249,-8.5,1.011157412
C=C(OC(F)(F)F)c1cncnc1C=CNC(=O)Nc1ccccn1,0.874322508,-8.5,1.011157428
C=Cc1cncnc1NC=CC=C(CC)NC(=O)OCC,0.874322562,-8.5,1.011157475
COC=Cc1c(COC)ncnc1N1C=C(OC)C(OC)C(OC)=C1C,0.874322596,-8.5,1.011157504
OC1=C(Nc2cncnc2Nc2cccc(Cl)c2)CC=C=C1Cl,0.874322597,-8.5,1.011157505
C=COC1NCC=CC=C=COCN=CN=CN1C(=C)CCl,0.874322609,-8.5,1.011157515
CCOC=CC(C=C1CCNC1=O)COCSc1ccccc1,0.864921013,-8.4,1.011170003
CCC=CC=CC(=O)NC1=CC=CC1Nc1nccc(-c2cccs2)n1,0.864973285,-8.4,1.011214716
COCCOC(=CC=NC=NC(N)CC=COCC=CC=CC#N)CC(N)C=C(C)C,0.834310901,-8.1,1.011239483
O=C1CCCNc2ccc(NCC3=C(NC4C=CC=N4)C=CNC3)cc21,0.84496476,-8.2,1.011240536
C=CC1C=CN(C2C=NC3=CCOCCOC=C(OCCOC)C3=C2)C(N)=C1,0.844967888,-8.2,1.011243149
C#Cc1cccc(Nc2ncnc3c2=C=COCCOCC=3)c1,0.844967911,-8.2,1.011243169
COC1=Cc2nccc(-c3ccc(F)c(Cl)c3)c2C1NC(N)C=CC1NCOCC1=O,0.845006443,-8.2,1.011275365
CC1C2=NC(N3NC4CC=C(Cl)C3S4)=CS-3(=N2)NCCN(CO)C13,0.855288497,-8.3,1.011323715
CC(F)C=Cc1cc2c(NC(C)C3=S-C=CC=C3)ncnc2s1,0.883552873,-8.6,1.011331874
CCCNCC=CC(=O)NC1C=C2CN=C1C(C#N)=C2NCc1cccc(Br)c1,0.845096674,-8.2,1.011350762
Fc1cccc(CC2=CC2=CNc2ncnn3ccc(COCC4CNCCO4)c23)c1,0.845102949,-8.2,1.011356005
CCN=CCC1=COCC(OC)=CC(NC(=O)Nc2ccccn2)=C1,0.823372484,-8,1.011368084
OC=CCCNCC=CC1C=C2NC2=NCC(OCCl)=CSCN1,0.855354541,-8.3,1.01137957
O=CSC1=CNCC=CC(Cl)=C2C=CCN=CN1CC=CC=CC2=O,0.84513433,-8.2,1.011382228
Clc1cccc(Nc2ncnc3nc(NC4=CCC=C4)sc23)c1,0.874604624,-8.5,1.011401377
COc1ccc2c(c1)CNc1c(ncnc1N1C=CC=C(c3ccccc3)C1)O2,0.855431115,-8.3,1.011444332
C=C(Br)C=CC=CNc1ncnc2cnc(NCC=CC3NC3=O)cc12,0.874654552,-8.5,1.011444552
CC1=CC(=C2N=CN=CC23C=C(O)C(OCCCN2CCOCC2)=CP-3)C(F)C1,0.855436345,-8.3,1.011448755
N=C(N)NN1C(C2=C=CC=CC2)=C=CN1c1cc2ccc1-2,0.87471524,-8.5,1.011497033
C=CSC1N=CN=CN1C1=CC=C(CSC=CC=CC=CC-N)C1F,0.874715248,-8.5,1.01149704
CC1=BC(CO)c2cccc(O)c2OCOCCC=C(O)C1O,0.845278022,-8.2,1.011502303
CC1COCCN1C1=CC=Cc2nc3ncnc(c3s2)N2C=CC=C(C#CNC1)C2,0.865316867,-8.4,1.011508625
C#Cc1ccc2c(c1)C=NC=NCC(CCF)OC2C,0.892410943,-8.7,1.011511078
NN=CC=CNc1ccc2c(cnn2CCC=CF)c1,0.865359393,-8.4,1.011545005
C=C(O)C(O)=CC=CC=C(C)OC(C)NS(#N)=C=CC=CC,0.845332,-8.2,1.011547411
C=CC(=O)NC(COC)=C1C=C(c2ccc(F)c(Cl)c2)NN=C1CN,0.834690819,-8.1,1.011552952
C=CC=CC1=C=S(C)C(C)=CC(C=C(C#N)C(N)=O)=C1,0.834690889,-8.1,1.01155301
C=C1CNC=CC=CC(NC=NC=C=NC#CCF)=C1O,0.84533886,-8.2,1.011553144
C#Cc1cccc2c1CC(NC(=O)C=CCN(C)C)=C1CCC(=NC=NC3OCCC3O1)N2,0.85558468,-8.3,1.011574213
CCC(O)C=CN(O)C=NC=CC=CCNC1C=CN=CC=N1,0.865416776,-8.4,1.011594095
Cc1ccccc1CN1N=NCC(=O)c2cccc(c2)C1=O,0.8748991,-8.5,1.011656034
CCC1=C(C(F)(F)F)C=Cc2ccc(cc2C#Cc2nn(CC)c3ncnc(N)c23)C(=O)CC1,0.855757039,-8.3,1.011719998
C=C1CCCN(CC=CC(=O)NC2C(OC)=Cc3cc(ncn3)NC3=CCC2(F)C(Cl)=C3)C1,0.834940666,-8.1,1.011759125
CC(=O)Nc1ccc(C)c(Nc2ncc3c(n2)CC=NC3)c1,0.901004225,-8.8,1.011780993
Brc1cccc(Nc2ncnc3cc4c(cc23)NOCCOCCO4)c1,0.901004236,-8.8,1.011781003
COc1cc(N)c(-c2ccc(Cl)cc2F)ncnccc1CCN1CCN(C)CS-1,0.901004249,-8.8,1.011781014
FC(F)(F)c1ccc2c(c1)Cc1ccc(OCCCN3CCOCC3)c3c1OC(CO3)N=CN2,0.901004265,-8.8,1.011781029
B#CC=CSc1ccc(NC(N=COC)=C2C=CNC2=N)cc1,0.865649411,-8.4,1.011793121
Cn1cc2c(n1)CCc1c-2c2c(c3c1C1C=C1C=C3)CNC2=O,0.855911103,-8.3,1.011850315
CSc1cnc(Nc2ccc(NCCNCC=O)cc2OCCF)nc1,0.901131637,-8.8,1.011894457
Cc1cc(F)c(Cl)cc1N1C=NCN=C(Nc2ccc(CCN3CCOCC3)cc2)S1,0.901133751,-8.8,1.011896339
CCOc1=c-c2c(Cl)cccc2-c(=O)-n-c2ccc(cc2)-n-c2ncncc2-c=c-1OC,0.845754481,-8.2,1.011900498
C-1Cc2ccccc2CC2=C(C3=C4C(CN5CCC5)CC4N(C=C2)CN=CN=C3)C2CC12,0.824039388,-8,1.011911097
C=C(OC)C(=CC1C=NC1NCCCF)CCC1CCN(C)CC1=N,0.835167946,-8.1,1.011946693
NC1=CCC=CC1Nc1ncnc2c1CC1=CCC(O)=CC=C1O2,0.845828977,-8.2,1.011962763
COC1=CCC=CC=CC2(C=CC3=COCCO3)NCC=CC=CONC12,0.856074324,-8.3,1.011988385
Cc1ccncc1NC1=NC=C2CCC(C)CC=CCB1C2=N,0.835228302,-8.1,1.011996506
C=C(CN=CN=CC1=CC(OC)=CCC1)OCc1cc(C)c(F)cc1N,0.800604241,-7.8,1.012021297
NC(=O)C1=C(Nc2ccc(Cl)cc2)C2=CC#CC1=NC2,0.835286373,-8.1,1.012044434
C#CC1=C2CC(C=NC2NC(C)c2ccccc2C)S1,0.86595948,-8.4,1.012058416
CCC1=CC2C=NC(Oc3ccc(F)c(Cl)c3O)=C2C=C1OC,0.846009284,-8.2,1.012113474
CN=NCc1c(N)ncnc1Nc1ccc2c(cnn2C2=C=CC=CC2)c1,0.875461793,-8.5,1.012142701
CS(=O)(=O)CCNCCCCOC1C=CN2CN=C(Nc3ccc(F)c(Cl)c3)C2=C1,0.856260139,-8.3,1.012145577
COC1=Cc2sc3ncnc(NCO)c3c2C(OC2=C(C)C=C=CC2)=CC1,0.856306073,-8.3,1.012184437
CC1=C(C)c2cc(ncn2)C=C(OCC2CCN(C)CC2)C(O)CNC(F)=C1,0.812838942,-7.9,1.012189087
C=C(C)C=CC=CNC1N=C(N)N=C1NCCc1ccc2ccccc2c1C,0.875516978,-8.5,1.012190434
C=C1C2CC(=C(C)O)C1N=CN=C2NC=CC=CC(C)C,0.875516985,-8.5,1.01219044
CC(=CNCS1=NC=Nc2nc(Nc3ccccc3)sc21)CF,0.875516997,-8.5,1.012190451
C=C(N-C)NC1=CC=C(Cn2c3nc4cccc(c42)NC3c2cn(C)nc2N)CO1,0.875517018,-8.5,1.012190469
COC1CCCN1Cc1cccn(C2=NC(C=N)C(=CNc3ccc(F)c(Cl)c3)S2)c1=N,0.866122416,-8.4,1.012197835
CCOC(=O)N1CC2=C(OCC)c3ncc(c(n3)Nc3ccbcc3OCC2)C1,0.846146531,-8.2,1.012228199
C#CC=CC=Cc1cc(C=C(C#N)C(N)=O)cc(-c2ccccc2)c1O,0.846152133,-8.2,1.012232882
C=C(O)C(=C=C=C(C#N)C(=O)NCCc1ccccc1)OC,0.846152221,-8.2,1.012232956
C=NC=CC=CC(C)(Cl)CNNc1cccc(NC(=O)c2ccccc2)c1,0.884591361,-8.6,1.012239278
C=CC(Cl)COCC=CC(=O)NC=C(CNc1ccccc1)C(N)=NC,0.84616369,-8.2,1.012242543
CC(C)Oc1cccc(NC2=C=COCN3C4CC(=NN2)COC3C4)c1,0.846174123,-8.2,1.012251264
CN1CCCOC2=CC3(N4CC=C(Cl)C=C4F)N=CN=CC=COC23CCC1,0.835556835,-8.1,1.012267671
CC=Cc1cncnc1Nc1ccc(C2=NC3C=CCC-23)cc1,0.88466135,-8.6,1.012300442
CN1CCN(c2ccc(NC(=O)CC(=O)NC=CCN)cc2)CC1,0.884681137,-8.6,1.012317734
CC=CC=C(CF)C(C)Nc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12,0.866289907,-8.4,1.012341158
ClC(CCNC12CN3CCN(C1)C(=CCOO2)C3)NC=C=CNCCc1ccccc1,0.835654205,-8.1,1.012348044
C#Cc1cccc(NC2=NC=NS-3=CC(OCCOC)=C4OCCOC4=C23)c1,0.856564448,-8.3,1.012403031
FC1=CC=C2Oc3ncnc(Nc4cccc(Br)c4)c3NC=S-2C1,0.8565645,-8.3,1.012403075
Fc1ccc(N2NC=NC3=C2CNC2C=CCC=C2O3)cc1Cl,0.856564618,-8.3,1.012403175
Brc1cccc2c1C1C=NN(CN2)OC2=CC=C=C=CCN21,0.856564661,-8.3,1.012403211
O=C1NC=CC=CNC2N=CN=C(C=COCCO2)C23C4CCCC12CC3C4,0.856632621,-8.3,1.012460711
NC=Nc1sc(-c2ccccc2)cc1N(CO)c1ccccc1,0.901808591,-8.8,1.012497358
N#CN=C(NC(CO)c1ccccc1)c1csc(-c2ccccc2)c1,0.901808668,-8.8,1.012497426
CC(F)(F)c1ccc(C2=NC=NC2)cc1NC(=O)Nc1nccs1,0.901809442,-8.8,1.012498116
COc1ccc(-c2ccc(OC(F)(F)F)c(N=BNB-c3nccs3)c2)cn1,0.901809447,-8.8,1.01249812
O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ncc1OC(F)(F)F,0.901809505,-8.8,1.012498172
OC1=CCN(C2C#CNc3cc(CCl)ccc32)C2C(=Nc3ccccc3)SC12,0.856693748,-8.3,1.01251243
CN(C)CC=CC(=O)NC1=CC2=C3N=CCC2(C(F)C=CN3)C1OC1CCOC1,0.846520759,-8.2,1.012541046
CCOCCCCNC(=O)OC=CCC1=NC(Nc2ccc(C(C)(C)C)cc2)N=CN1,0.875924828,-8.5,1.012543234
O=COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CC=CCNC1CC1,0.866644906,-8.4,1.012644958
C=S1C(=Cc2ncnc3c2C=C3)OC(=O)N1CCOC,0.876065558,-8.5,1.012664978
C=C(Cc1ccccc1)C(OC(N)=O)=C1C=CCCC1CC#N,0.82497387,-8,1.012672228
CC1CC=CCC(c2ccc(NC(=O)C3=CC4=CCN3C4)cc2)O1,0.846693524,-8.2,1.012685489
C=NC1CCN(c2ccn(N=CN=CNC3C=C4C(=C3C)C4CN)c2C)CC1,0.85697843,-8.3,1.012753313
C=CC=NCCCOC1(C(C)F)C=CN=C1c1cnn(C)c1,0.876188592,-8.5,1.012771418
NC1=CC2(CN(C34CNCCNC(C3)C4)C=CC23C(F)=CC=C3OCC2CCCO2)NC=N1,0.857007466,-8.3,1.012777883
C=CC(=O)Nc1ccc(OC(C=C(N)Nc2ccc(F)c(Cl)c2)=NCC)c(CN)c1,0.866823418,-8.4,1.012797737
CCOC(=O)CCN1C=CC=C2C3=NC=NN2Cc2cccc(c2)C3OC1C,0.836199112,-8.1,1.012797891
C=CC(C=NC=N)C(=CC=CNc1ccc(F)c(Cl)c1)OC,0.866830882,-8.4,1.012804125
COC(=C=N)CB=CB-CC(=NC=N)Nc1ccc(OC)c(OC)c1,0.866838689,-8.4,1.012810807
C=CN=CN=COC(C=CC(=COC)OC)c1cccc(OC)c1,0.866845946,-8.4,1.012817018
C=CCNCN(C)C=CNC(C=CB-OC(Cl)c1c(F)cccc1Cl)=CN=C,0.866850142,-8.4,1.012820609
C=CC(=O)NC1=CC=COc2ncnc(Nc3cccc(Br)c3)c2NC=C=C1,0.866869168,-8.4,1.012836893
C#CC=CC=CNC(Cl)=CC=CN(CCOC)C(=O)O,0.866889805,-8.4,1.012854556
C=C(NC(=O)Nc1ccncc1)C1(C=CC(F)CF)C=NC(OC)=CC1C,0.876286765,-8.5,1.012856352
CCCCC(=O)NC1=CC=CN(C(=O)C=C2Nc3ccccc3C2=NO)C1Br,0.857164455,-8.3,1.01291073
C#CC(F)=CC=CNc1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,0.86696203,-8.4,1.012916373
CC=CCC(=CC=NC=NCN1Cc2ccccc21)OCC,0.866962097,-8.4,1.01291643
Clc1cccc(Nc2c#b-n(CNC3=C=COC=CC3)ncncn2)c1,0.86696213,-8.4,1.012916459
CN(N)CC=CCNc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,0.857219998,-8.3,1.012957733
COc1cc2ncnc(NC3=C(C)CBC(F)=C3)c2cc1OC,0.836393269,-8.1,1.012958199
CC=CC=C1CNc2c(ncnc2N2C=CC=C=C2Br)OC1,0.836393299,-8.1,1.012958224
BrC1=CCC(NC2CNCc3ccccc3OCN=CO2)=C1,0.847051405,-8.2,1.012984727
OC1=C2CN(CCCN3CCOCC3=CC=C(NC=CC=CC(F)CF)C1)CCO2,0.85727223,-8.3,1.013001935
C=CC=CC=C1C=C=C(CC)C(=O)C(C=C)=CC=CNC1=O,0.857290413,-8.3,1.013017323
Cn1nccc1C(=NCNC(N)c1ccccc1)N=C1C(P=N)COC1(C)C,0.894132382,-8.7,1.013030151
C1=CC=NC(NC=CC2=C(Nc3ncnc4sc5c(c34)CCCC5)C=C2)CC=C1,0.857351799,-8.3,1.013069273
CC(CCC=O)CNc1ccc(=CC(O)CO)ccc2cc(n1)nc(N)n2,0.836535282,-8.1,1.013075461
COC(=CC1=C(N2C=CC=C(C)C2F)CN=C1)C1=C=CCCC(CCN(C)C)C1,0.857363629,-8.3,1.013079284
CSC1=CNN2CC=CC=C3Cc4ccc(cc4OC1=N2)NC(=O)C=CC(C(C)=O)C3,0.825504025,-8,1.013104165
COC1OCC=CC=C1C=C(NF)C(=O)c1ccccc1,0.836576546,-8.1,1.013109535
C=CC=CC=C1NC#CNC=NC=CC2(CC=CN=C2N)C(OC)=CC1C=O,0.857401741,-8.3,1.013111538
CN-C=C(OC)C(=CC=NC=NCN(C)C-C=CCCl)OC,0.857421005,-8.3,1.013127842
CN(C)N=CCC1=NNC(C2=CC(NC3=NC=C(C=NN(C)C)C3)=CCO2)C(=O)C1,0.836614566,-8.1,1.01314093
COC(=C=S)C=CCC=C=NC=NCc1cccc(Br)c1,0.867291804,-8.4,1.013198643
CSCC1=NC#CNc2cc(ccn2)NC=CC(c2nc3ccccc3s2)=C1,0.836692005,-8.1,1.013204877
C=CCN1CC=CN=CNc2cc3c(cc2OCC)=NC=3C=C(Cl)C(F)=CC=CNO1,0.825652183,-8,1.013224892
CC1CCC(OC2=Cc3ncnc(-c4ccc(Br)cc4F)c3COC2)C(N)C1,0.825677857,-8,1.013245813
CCCON(O)C=CC=CNc1ncnc2scc(CC)c12,0.885763419,-8.6,1.013263695
CN1CCN(c2ccc(NCC=C(C=CNC#COO)NCC=N)nc2)CC1,0.847401844,-8.2,1.013277781
CC1(N2CCCN3CCOCC3=C2C=O)C=CC2=NC=NC21Nc1ccc(F)cc1,0.857623611,-8.3,1.013299315
C=C1C2=CC3=CN(C(=N2)C3N)C2=C1C=CC(=O)C=CC=CC2,0.836826059,-8.1,1.01331558
CC=CC=CC=CCn1ncc2cc(Nc3ncnn4cc(C=O)c(C)c34)ccc21,0.876842848,-8.5,1.013337494
C=CC=CCCNc1ncnc2c1NCc1cc(OC)ccc1O2,0.885898383,-8.6,1.013381678
CN(C)CC=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0.885898405,-8.6,1.013381697
COc1cc2ncnc(N(C)C=CCF)c2cc1OC,0.885898435,-8.6,1.013381723
COc1cc2ncnc(NC(C)C=CCBr)c2cc1OC,0.885898453,-8.6,1.013381739
C=CC(=O)Nc1ccc2c(c1)C(Nc1cncnc1Nc1ccc(F)c(Cl)c1)O2,0.885898454,-8.6,1.01338174
C=CC(=P)Nc1ccc2ncnc(N=B-c3ccccc3)c2c1,0.885898484,-8.6,1.013381766
Cc1ccc(N)cc1NC=NC=CC1=NC=CC=CN=C1,0.885898495,-8.6,1.013381776
COC1=C2C=C(NC=CC=CCF)N=CN=C2C=CC1PO,0.825846553,-8,1.013383286
C=CC1=CC=CC2=Cc3c2ncnc3N(CS)c2cccc(c2)C1,0.82584661,-8,1.013383332
CC(=CC(=CCNC(=O)Nc1nccs1)C1N=CCCN1)C(F)(F)F,0.876914849,-8.5,1.013399797
C=C1OC(=O)N(CCCC(=O)OCC)S-2C=C2c2c(Nc3ccc(F)c(Cl)c3)ncnc21,0.836979633,-8.1,1.01344241
CCc1c(CC(=O)O)cn2ncnc(NC=CC3=CC(=NNCc4ccccc4)C3)c12,0.847600665,-8.2,1.01344406
COc1cc2c(cc1OCC1CCNCC1)=NC=NCc1ccc(c(F)c1)C=2N,0.836984449,-8.1,1.013446387
CN(C)CC1=CC=C(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)C=B-1,0.90288384,-8.8,1.013455176
CCOC(=O)c1cccc(NNc2ncnc3cc4c(cc23)N(OCCOC)C(O)O4)c1,0.902883856,-8.8,1.01345519
OCc1cccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3o2)c1,0.902883874,-8.8,1.013455206
CC(c1ccccc1)N1C#CCc2cc3c1ncnc3s2,0.90288395,-8.8,1.013455274
C#CC=C(F)C=CCn1ncc2cc(Nc3ncnn4cc5c(c34)CNCC5)ccc21,0.857886492,-8.3,1.013521819
CC1CCC2CC=CNN=CN=C2N2CC=C(Cl)C(OCc3cccnc3)C2(C)C1,0.857912678,-8.3,1.013543984
Bc1cc(Nc2ncnn3ccc(CN4CCCCC4)c23)ccc1OCc1cnccn1,0.902987286,-8.8,1.013547336
C=C1CC(=O)c2ccccc2C(=O)CNCC2=CC=CC12,0.867744885,-8.4,1.013586505
CCOC(=O)CCCN1C(=O)OC(C#N)C1=CC=CNc1ccc(OCC)cc1,0.877133836,-8.5,1.013589297
CN(C)c1ccc(NC2C=C(NCCc3cccc(Cl)c3)C=CNC2=O)cc1,0.867770925,-8.4,1.013608798
C=C1C=CC(C(C)N2C=C(SC3=C(F)C=C(C=O)CC3)N=CN2)=C1,0.837240553,-8.1,1.013657909
COC1=CCC(=P-NNC(C=CCl)=CCF)C=C1OC,0.837260189,-8.1,1.013674127
Cn1cnc(C2C=C(C(F)(F)F)C2)c1NC(=O)N1CC=NCC1,0.867888723,-8.4,1.013709649
ICB=C=CCC1=C(C=CN(COC2=C=CC=CC2)CC2=CC#C2)CNC1,0.867888739,-8.4,1.013709663
Fc1ccc(-c2ncnc3c2Cc2cc(Cl)ccc2O3)cc1Cl,0.895021828,-8.7,1.01381529
CC(C)(C)OC(=O)NC1=CCN2N=C(C=C1)NC2=C1CN=CN=C1Nc1cccc(Cl)c1,0.868015835,-8.4,1.013818478
C=CC(CC1=NCC=CCN2CCOCONCC=C12)NN1CC=CCC1Br,0.837466408,-8.1,1.013844464
O=C1C2=CC(c3cncnc3)=CC=C(OC(F)(F)F)C2N1C=CCI,0.826420393,-8,1.013850985
C#Cc1cccc(NC2=NC=NCC(=CC(=C=C)OCCCCNCCS(C)=O)O2)c1,0.868054,-8.4,1.013851155
C=C(CC(=O)C=CCNCCc1cccc(Cl)c1O)NC1C=CCN(C)C=C1,0.86805403,-8.4,1.013851181
CC1COCCN1CCOC(=CC=NC=NCNC1=CC=C(F)C(=CCl)B-1)NCF,0.868054038,-8.4,1.013851187
C#CCOc1cc2ncnc3c2cc1NC(=O)C=CC=C(Cl)C(F)=CC#CN3,0.86807765,-8.4,1.013871404
CN1C=C2OCCOC=Cc3ncnc(Nc4ccc(F)c(C#N)c4)c3CN2C(=O)C=CC1,0.84823268,-8.2,1.013972709
C=CS-12=CC(C)=C(F)C=C1NC(=C1C=NCC1(OC)OC)NC2=C,0.848241456,-8.2,1.013980051
CNC(=O)c1cc(C(C)C=CCNC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccn1,0.868256096,-8.4,1.014024194
FC1=CC=CC2COC3=Cc4cc(ncn4)N(C=C1)C=C3N2CCCN1CCOCC1,0.826681383,-8,1.014063737
Cc1ccc(C(=O)Nc2cccc(Nc3nccc(C4=CC=CC4)n3)c2)cc1,0.858534207,-8.3,1.01407013
C-OC(C)C1=CNCOC2C=C(C(C(=O)O)=C1)C(O)=P2,0.848357347,-8.2,1.014077001
CC1=NNc2cc3nc(n2)CC=C(c2nc4ccccc4s2)C=C3C1,0.848357357,-8.2,1.014077009
COc1cc2c(cc1OI)=CC1=CC=C(F)C1N=CN=2,0.848357369,-8.2,1.014077019
C=CC1COCC(=O)N(CCN2CCCCC2)CCC(=O)C=NC=N1,0.868333346,-8.4,1.01409034
CC1N=C=Cc2cc3ccccc3n2CC(=O)NCC1=O,0.88672196,-8.6,1.014101728
C=CC1=Cc2cncnc2N(C2C=C(Cl)C=C2F)C=C1CCOCO,0.848401726,-8.2,1.014114128
Nc1ncnc(NC2=CC3CC(=NN3Cc3cccc(F)c3)C2)c1CN=NCC(F)(F)F,0.877749661,-8.5,1.014122263
CCOC(=O)CCON1CC(=CC2=NN3CC2N(c2ccc(C(=O)OC)cc2)C3)OC1=S,0.877749662,-8.5,1.014122263
C=CC1=C(CC#CN=CN=CNc2ccc3c(OCOC)c2-3)OCC(C)N1NCCOCC,0.877749682,-8.5,1.014122281
C=C(N=CC=CC1=CCC(c2nc3ccccc3s2)C=C1)C(=O)NC,0.868378798,-8.4,1.014129259
C#CC1=C(Nc2ncnc3cc(OC)c4c(c23)OCCO4)C=CC1,0.86837881,-8.4,1.014129269
OC1=CC=CN2C=CC3=C(C=C1c1cc(ncn1)N3)C2,0.826774843,-8,1.014139929
C=S1C2=NCC(N3CC=C=CC3N)=CC2=CC12C=C(C=O)C=CO2,0.848436821,-8.2,1.014143488
